tale_id,num_episodes,num_sentences,num_clauses,num_words,avg_episode_length,avg_sentence_length,avg_clause_length,avg_dep_distance_clause,avg_dep_distance_sentence,avg_dep_distance_episode,Average_Eventfulness,Average_I,CLI,D_h,avg_homothety,hurst_dep_distance,hurst_eventfulness,hurst_I
5,18,"In ihren beiden Autobiografien erzählt sie von sensationellen Abenteuern, was die damalige Presse ironisch kommentiert.",17,2,76,0.5,38.0,,,,,,,0.3009506302831116,18.833333333333332,,,
5,19,Das Privatleben der Andra ist ebenso spektakulär.,8,1,28,0.3333333333333333,9.333333333333332,,,,,,,0.04500892205144678,9.555555555555555,,,
5,19,Als Amerikanerin wird sie während des Ersten Weltkriegs Spionage verdächtigt und gilt als 'feindliche Ausländerin'.,17,5,88,0.3333333333333333,29.333333333333332,,,,,,,0.10057659263041825,16.22222222222222,,,
5,19,Nur die Heirat mit einem deutschen Baron rettet sie angeblich vor dem Tod.,14,1,79,0.3333333333333333,26.333333333333332,,,,,,,0.09700148832434675,15.222222222222221,,,
5,20,"1919 verlässt Fern Andra ihre Produktionsfirma und arbeitet mit Robert Wiene, dem Regisseur des Weimarer Stummfilmklassikers „Das Cabinet des Dr. Caligari“.",25,3,300,0.5,150.0,,,,,,,0.3329935407464249,56.833333333333336,,,
5,20,"In Wienes „Genuine“ (1920), einem expressionistischen Horrorfilm im Stil von „Caligari“, erhält Andra für die Titelrolle große Anerkennung.",27,5,218,0.5,109.0,,,,,,,0.32801944017118245,43.166666666666664,,,
5,21,"1922 geht eine Sensationsmeldung durch die Presse:  Die Zeitschrift ""Variety"" erklärt Fern Andra nach einem Flugzeugabsturz für tot,Fern Andra jedoch überlebt.",27,3,351,0.5,175.5,,,,,,,0.33717302273089417,65.66666666666667,,,
5,21,"Anfang der 1920er beginnt ihre Popularität in Deutschland zu sinken, da weder ihre Themen noch ihr Schauspiel den Vorstellungen moderner Filmdarstellung entspricht.",24,4,164,0.5,82.0,,,,,,,0.324936598446979,34.5,,,
5,22,"1928 geht sie nach England, zwei Jahre später zurück in die USA, ohne jedoch an ihre früheren Erfolge anknüpfen zu können.",24,3,234,1.0,234.0,,,,,,,inf,85.66666666666667,,,
5,23,Ihre letzte Rolle spielt sie 1943 in dem Drama „Lotus Lady“.,14,1,79,0.5,39.5,,,,,,,0.3119156134631163,21.0,,,
5,23,"Danach inszeniert sie Theaterstücke, arbeitet für den Rundfunk und als Managerin und Kostümberaterin in Hollywood.",17,5,136,0.5,68.0,,,,,,,0.32473938506416783,30.5,,,
5,24,"Verheiratet mit einem US-General, kehrt sie Anfang der 1950er Jahre nach Deutschland zurück.",15,2,81,0.2,16.2,,,,,,,-0.019184708883761187,13.466666666666667,,,
5,24,1966 steht sie noch einmal in dem Theaterstück Tragödie einer „Diva auf der Bühne“.,17,3,136,0.2,27.200000000000003,,,,,,,0.001443492163604121,17.133333333333336,,,
5,24,"Bis 1973 lebt Andra in Wiesbaden, immer auf der Suche nach ihren Filmen, die heute fast alle als verschollen gelten.",23,5,148,0.2,29.6,,,,,,,0.0042105814866611095,17.933333333333334,,,
5,24,Eine Kopie von „Um Krone und Peitsche“ sowie einige Filmfragmente bewahrt dasEYE Film Institutein den Niederlanden.,19,2,90,0.2,18.0,,,,,,,-0.014391565424451414,14.066666666666668,,,
5,24,Aus urheberrechtlichen Gründen ist der Film online nicht länger verfügbar.,11,1,55,0.2,11.0,,,,,,,-0.04041261318291541,11.733333333333334,,,
5,25,"Fern Andra stirbt 1974 in Aiken, South Carolina.",10,2,45,1.0,45.0,,,,,,,inf,23.666666666666668,,,
6,1,Das religiöse Wirkender Heiligen Brigida,5,1,10,1.0,10.0,,,,,,,inf,4.0,,,
6,2,Wie wird der Tag der Heiligen Brigida gefeiert?,9,2,36,1.0,36.0,,,,,,,inf,13.0,,,
6,3,Was ist das Kreuz der Heiligen Brigida?,8,1,28,1.0,28.0,,,,,,,inf,10.666666666666666,,,
6,4,Wie die Heilige Brigida heute gefeiert wird,7,2,16,1.0,16.0,,,,,,,inf,7.0,,,
6,5,Wie eine Heilige aus dem 5.,7,2,12,0.5,6.0,,,,,,,0.09640303782323749,3.8333333333333335,,,
6,5,Jahrhundert in Irland heute gefeiert wird,6,1,15,0.5,7.5,,,,,,,0.11903768254759428,4.333333333333333,,,
6,6,Der Tag der Heiligen Brigida wird in Irland seit vielen Jahren am 1.,14,1,69,0.25,17.25,,,,,,,-0.06881336175400364,7.833333333333333,,,
6,6,Februar begangen.,3,1,3,0.25,0.75,,,,,,,1.3327252456338463,2.3333333333333335,,,
6,6,Die heilige Brigida ist die einzige Frau unter den drei Schutzheiligen Irlands.,13,1,78,0.25,19.5,,,,,,,-0.06350581895532642,8.583333333333334,,,
6,6,"Sie ist auch die Schutzpatronin verschiedener Berufe und eine Figur, die mit Kreativität und Weiblichkeit in Verbindung gebracht wird.",21,4,210,0.25,52.5,,,,,,,-0.03267877705589441,19.583333333333332,,,
6,7,"Lasst uns einen Blick auf das Leben der heiligen Brigida werfen und die Traditionen kennenlernen, mit denen ihr Leben und ihr Vermächtnis gefeiert werden.",26,4,169,1.0,169.0,,,,,,,inf,59.0,,,
6,8,"Brigida hat für viele Menschen viel bedeutet - die Berichte über ihr frühes Leben werden in vielen  Biografien, Mythen und Legenden unterschiedlich diskutiert.",25,4,256,1.0,256.0,,,,,,,inf,88.33333333333333,,,
6,9,"An ist sich einig, dass sie im 5.",10,3,45,0.3333333333333333,15.0,,,,,,,0.031438709639262354,8.111111111111112,,,
6,9,Jahrhundert geboren wurde.,4,1,6,0.3333333333333333,2.0,,,,,,,-0.3616541669070521,3.777777777777778,,,
6,9,"Sie soll die Tochter eines Häuptlings und einer versklavten Frau gewesen sein, die vonSaint Patrickgetauft worden war.",19,3,115,0.3333333333333333,38.33333333333333,,,,,,,0.06623551626782488,15.888888888888888,,,
6,10,"In einigen Biografien heißt es, dass sie ihre Jugend als Landarbeiterin verbrachte.",14,4,91,0.3333333333333333,30.333333333333332,,,,,,,0.06697240961917435,13.555555555555555,,,
6,10,In den ersten achtzehn Jahren ihres Lebens war Brigida an der Seite ihrer Mutter eine versklavte Arbeiterin.,18,1,93,0.3333333333333333,31.0,,,,,,,0.06765183741429708,13.777777777777779,,,
6,10,Schon in ihrer Jugend soll sie einige Wunder vollbracht haben.,11,1,55,0.3333333333333333,18.333333333333332,,,,,,,0.04839424373750869,9.555555555555555,,,
6,11,Brigida teilt ihren Namen auch mit einer keltischen Göttin aus dem vorchristlichen Irland.,14,1,49,0.2,9.8,,,,,,,-0.08563175024766996,7.0,,,
6,11,"Diese Gottheit war eine Göttin der Inspiration, Kreativität, der Künste, der Geburt und der Heilung.",19,5,171,0.2,34.2,,,,,,,-0.02885874242837581,15.133333333333335,,,
6,11,"Es gibt einige Spekulationen darüber, ob die Brigida aus dem 5.",13,3,51,0.2,10.200000000000001,,,,,,,-0.0828678779581839,7.133333333333333,,,
6,11,Jahrhundert überhaupt existierte.,4,1,6,0.2,1.2000000000000002,,,,,,,-1.9337452727236046,4.133333333333333,,,
6,11,"Es gibt Theorien, dass sie erfunden wurde, um die ältere keltische Göttin zu christianisieren, während andere behaupten, dass sie einfach nach ihr benannt wurde.",29,8,219,0.2,43.800000000000004,,,,,,,-0.02207234834529929,18.333333333333332,,,
6,12,Um 480 gründete Brigida ein Kloster in Kildare.,9,1,36,0.5,18.0,,,,,,,0.2542515417691606,10.166666666666666,,,
6,12,"Dieser Ort ist heute eine Stadt westlich vonDublin, eine Stadt, die erst einige Jahrhunderte später gegründet wurde.",20,3,106,0.5,53.0,,,,,,,0.28871340071666324,21.833333333333332,,,
6,13,Das Kloster wurde an der Stelle eines Schreins der keltischen Göttin Brigida unter einer großen Eiche gegründet.,18,1,123,0.5,61.5,,,,,,,0.29664312043407026,25.0,,,
6,13,"Auf Irisch heißt Kildare Cill Dhara, was übersetzt ""die Kirche der Eiche"" bedeutet.",17,2,73,0.5,36.5,,,,,,,0.28374902367925453,16.666666666666668,,,
6,14,Zusammen mit einer Gruppe von sieben Gefährten entwickelte Brigida die Stätte in Kildare.,14,1,79,0.5,39.5,,,,,,,0.28994549431525357,18.0,,,
6,14,"Oft wird ihr die Gründung eines Klosters zugeschrieben, das die erste gemeinschaftlich geweihte religiöse Stätte für Frauen in Irland war.",22,2,151,0.5,75.5,,,,,,,0.3048691613669959,30.0,,,
6,15,"Im Laufe der Jahre wurde Brigidas Standort in Kildare zu einem Zentrum der Religion und des Wissens, und Kildare entwickelte sich zu einer Kathedralstadt.",26,4,175,1.0,175.0,,,,,,,inf,63.666666666666664,,,
6,16,"Sie soll eine Kunstschule gegründet haben, in der unter anderemHandschriftenund Metallarbeiten hergestellt wurden.",15,2,81,1.0,81.0,,,,,,,inf,32.666666666666664,,,
6,17,Biografen berichten von Brigidas Reisen durch Irland und zu Orten in England.,13,2,67,1.0,67.0,,,,,,,inf,28.333333333333332,,,
6,18,"Ihr werden viele Wunder zugeschrieben, oft im Zusammenhang mit Heilungen und wohltätigen Handlungen für bedürftige Menschen.",18,3,153,0.3333333333333333,51.0,,,,,,,0.11349697352644783,23.11111111111111,,,
6,18,"Ein Wunder besagt, dass sie einen See in Bier verwandelte, um eine Leprakolonie zu versorgen, der das Bier ausgegangen war.",24,5,276,0.3333333333333333,92.0,,,,,,,0.12564885235078302,36.77777777777778,,,
6,18,Ihre Gebete konnten angeblich Winde beruhigen und den Regen beenden.,11,2,39,0.3333333333333333,13.0,,,,,,,0.06386296408422365,10.444444444444445,,,
6,19,"Es wird angenommen, dass Brigida am 1.",9,4,24,0.2,4.800000000000001,,,,,,,-0.1302928629721447,8.0,,,
6,19,Februar 525 gestorben ist.,5,1,10,0.2,2.0,,,,,,,-0.42515686875226927,7.066666666666666,,,
6,19,Dieser Tag wird heute als Tag der heiligen Brigida gefeiert - die erste Erwähnung dieses Tages stammt aus dem 7.,21,3,126,0.2,25.200000000000003,,,,,,,-0.010322803316368276,14.800000000000002,,,
6,19,Jahrhundert.,2,1,1,0.2,0.2,,,,,,,0.3306993629834446,6.466666666666666,,,
6,19,"An diesem Tag fand auch Imbolc statt, ein vorchristliches Fest, das den Frühlingsanfang markierte.",17,3,88,0.2,17.6,,,,,,,-0.02452676233831543,12.266666666666666,,,
6,20,Um den Tag der Heiligen Brigida haben sich viele Traditionen entwickelt.,12,1,42,1.0,42.0,,,,,,,inf,21.0,,,
6,21,In Kildare sollte ein heiliges Feuer zu Ehren der heiligen Brigida ständig brennen.,14,1,91,0.16666666666666666,15.166666666666666,,,,,,,-0.05057895775453184,12.111111111111112,,,
6,21,Die ursprüngliche Flamme ist im 16.,7,1,21,0.16666666666666666,3.5,,,,,,,-0.20821768450798306,8.222222222222223,,,
6,21,Jahrhundert erloschen.,3,1,3,0.16666666666666666,0.5,,,,,,,0.6124202955906949,7.222222222222222,,,
6,21,In Anlehnung an diesen alten Brauch hat sich eine moderne Tradition entwickelt.,13,1,46,0.16666666666666666,7.666666666666666,,,,,,,-0.09568714776218355,9.611111111111112,,,
6,21,Im Jahr 1993 wurde wieder eine Flamme entzündet.,9,1,36,0.16666666666666666,6.0,,,,,,,-0.12028293557151006,9.055555555555555,,,
6,21,"Seitdem nehmen die Menschen jedes Jahr eine Flamme mit in ihre Gemeinden - als Symbol für das Licht und die Wärme der Heiligen Brigida, die sich im ganzen Land ausbreiten.",32,5,438,0.16666666666666666,73.0,,,,,,,-0.0012536572108995208,31.38888888888889,,,
6,22,"Die Menschen feiern Brigida oft mit kreativen Aktivitäten, Musik, Geschichtenerzählen und künstlerischen Ausdrucksformen, die ihrem kreativen Geist huldigen.",22,5,151,1.0,151.0,,,,,,,inf,58.0,,,
6,23,"In einigen TeilenIrlandsgibt es Umzüge, die Biddy (der heiligen Brigida) gewidmet sind und bei denen auch Kreuze der heiligen Brigida angefertigt und getragen werden.",28,6,216,1.0,216.0,,,,,,,inf,80.0,,,
6,24,"Das Kreuz der Heiligen Brigida ist das Symbol, das am meisten mit der Heiligen Brigida in Verbindung gebracht wird.",21,2,111,1.0,111.0,,,,,,,inf,45.333333333333336,,,
6,25,Es wird traditionell aus Binsen oder Stroh hergestellt und zu einem unverwechselbaren vierarmigen Muster geflochten - allerdings gibt es viele regionale Varianten.,23,4,168,1.0,168.0,,,,,,,inf,64.66666666666667,,,
6,26,Das Kreuz soll Häuser vor Unheil und bösen Geistern schützen.,11,2,55,0.3333333333333333,18.333333333333332,,,,,,,0.09503648962456436,14.888888888888888,,,
6,26,"In vielen Haushalten in Irland werden noch immer Kreuze der Heiligen Brigida gebastelt und am Vorabend ihres Festtages aufgehängt, um die Häuser zu segnen.",26,4,169,0.3333333333333333,56.33333333333333,,,,,,,0.13009465561782393,27.555555555555554,,,
6,26,"Es war üblich, frisch Verheirateten oder Personen, die ein neues Haus kauften, ein Kreuz der Heiligen Brigida zu schenken, um ihnen Schutz zu bieten und ihnen bei der Gründung einer Familie alles Gute zu wünschen.",40,7,456,0.3333333333333333,152.0,,,,,,,0.14804248475080964,59.44444444444445,,,
6,27,"Heute sind viele Kirchen der Heiligen Brigida geweiht, ebenso wie der “Saint Bride”, eine verkürzte und anglisierte Form ihres Namens.",25,5,256,0.5,128.0,,,,,,,0.34173531766636217,51.833333333333336,,,
6,27,"Ortsnamen wie East Kilbride, Rathbride und andere sind nach der Heiligen Brigid benannt.",15,4,92,0.5,46.0,,,,,,,0.32156114681942616,24.5,,,
6,28,Im Jahr 2023 wurde der erste Montag im Februar in Irland zu einem Feiertag zu Ehren der Heiligen Brigida.,20,1,106,0.3333333333333333,35.33333333333333,,,,,,,0.12070785039006182,21.222222222222218,,,
6,28,"Es ist der erste irische Feiertag, der nach einer Frau benannt wurde.",14,2,91,0.3333333333333333,30.333333333333332,,,,,,,0.11611438221910668,19.555555555555554,,,
6,28,"Viele Feste und Organisationen nehmen diesen Feiertag zum Anlass,die Leistungen und die Kreativität von Frauen zu feiern.",20,4,120,0.3333333333333333,40.0,,,,,,,0.12416243903303963,22.777777777777775,,,
6,29,Übersetzung überprüft von Ella Sophie Beaucamp,6,1,15,1.0,15.0,,,,,,,inf,15.0,,,
7,1,Was war bisher dein bester Fund auf europeana.eu?,9,1,36,1.0,36.0,,,,,,,inf,12.666666666666666,,,
7,2,Wie nutzt du europeana.eu?,5,2,6,1.0,6.0,,,,,,,inf,3.0,,,
7,3,Wo sonst findest du deine Inspiration oder teilst sie?,10,3,45,1.0,45.0,,,,,,,inf,16.333333333333332,,,
7,4,Was beeinflusst deine Arbeit im Moment?,7,1,21,1.0,21.0,,,,,,,inf,8.666666666666666,,,
7,5,"Cosmina Berta nutzt die reichhaltigen Ressourcen von Europeana, um neue Kunstwerke und Erzählungen zu schaffen, die das Publikum begeistern und kommerziellen Erfolg erzielen.",26,5,189,1.0,189.0,,,,,,,inf,65.0,,,
7,6,"Die Künstlerin Cosmina Berta erzählt uns, wie sie die Europeana-Website nach künstlerischer Inspiration durchsucht.",16,3,64,0.5,32.0,,,,,,,0.21827426927048887,12.833333333333334,,,
7,6,Cosmina Berta gestaltet ihre Kunstwerke anhand kultureller Bildmotive aus Europeana und verfeinert sie mithilfe digitaler und traditioneller Techniken.,19,3,171,0.5,85.5,,,,,,,0.24161793510923021,30.666666666666668,,,
7,7,Für mich ist Kunst mehr als ein Hobby.,9,2,24,0.25,6.0,,,,,,,-0.12841365881948666,4.416666666666667,,,
7,7,"Ich bin im kommunistischen Rumänien aufgewachsen, wo Künstler auch in Schulen unterrichteten.",14,3,91,0.25,22.75,,,,,,,-0.0412328810346993,10.0,,,
7,7,"So hatten wir sehr berühmte Künstler als Lehrer, die uns inspirierten, sowohl durch ihre Kunst als auch durch ihre Leidenschaft.",23,5,132,0.25,33.0,,,,,,,-0.02876551098881101,13.416666666666666,,,
7,7,"Eine Lehrerin kam in die Schule und zeichnete “der Wundervogel” aus Geschichten, und ich begann genauso zu zeichnen wie sie.. Ich habe nie aufgehört.",29,5,331,0.25,82.75,,,,,,,-0.006961218367054073,30.0,,,
7,8,Ich komme aus Rumänien und lebe seit dem Jahr 2000 in Deutschland.,13,2,67,0.16666666666666666,11.166666666666666,,,,,,,-0.12349174206040209,6.444444444444444,,,
7,8,Ich betrachte mich als europäischen Bürger.,7,2,16,0.16666666666666666,2.6666666666666665,,,,,,,-0.3450862662141773,3.6111111111111107,,,
7,8,"Als ich nach Deutschland kam, war ich ein wenig einsam und die Kunst war meine Zuflucht.",18,4,153,0.16666666666666666,25.5,,,,,,,-0.08479662297931741,11.222222222222221,,,
7,8,"Ich fing aber an, für die Deutsche Digitale Bibliothek zu arbeiten und entdeckte ihre Bilder, und auch die der europeana.eu.",23,6,232,0.16666666666666666,38.666666666666664,,,,,,,-0.07191779187428643,15.611111111111109,,,
7,8,"Ich war praktisch erstaunt über diese Bilder und wollte sie der Welt zeigen, ihnen neues Leben einhauchen, einen Dialog zwischen Vergangenheit und Gegenwart gestalten.",27,5,351,0.16666666666666666,58.5,,,,,,,-0.06172250427104629,22.222222222222225,,,
7,8,"Ich habe auch selbst viel über die Ereignisse und die Menschen gelernt, die auf den Bildern zu sehen sind.",21,3,191,0.16666666666666666,31.833333333333332,,,,,,,-0.07754816174610359,13.333333333333334,,,
7,9,"Im Jahr 2013 sah ich einige Europeana-Blogs, die Modefotos aus Gallica verwendeten - ich mochte den Stil, die Kleidung, die Atmosphäre - und so begann ich zu stöbern.",32,7,312,0.1111111111111111,34.666666666666664,,,,,,,-0.10327889483597093,14.59259259259259,,,
7,9,"Und ich fand noch mehr Dinge, die mir gefielen.",11,4,55,0.1111111111111111,6.111111111111111,,,,,,,-0.20231056557888746,5.0740740740740735,,,
7,9,"Ich fand Bilder, die von einer Presseagentur in den 1910er-20er Jahren aufgenommen wurden.",15,2,92,0.1111111111111111,10.222222222222221,,,,,,,-0.15753668054221975,6.444444444444444,,,
7,9,Die Atmosphäre der Bilder war damals ganz anders.,9,1,24,0.1111111111111111,2.6666666666666665,,,,,,,-0.3733617192780905,3.9259259259259256,,,
7,9,"Zum Beispiel Bilder, die während einer Sonnenfinsternis aufgenommen wurden und auf denen sich Menschen als Silhouetten gegen den Himmel abzeichnen.",22,5,151,0.1111111111111111,16.77777777777778,,,,,,,-0.12985706396774546,8.62962962962963,,,
7,9,"Ich habe sie mit Mustern gemischt und Collagen erstellt, die ich auf gefundene Holzplatten übertragen habe.",18,3,137,0.1111111111111111,15.222222222222221,,,,,,,-0.13449756399449342,8.11111111111111,,,
7,9,"Holz ist organisch und warm, es hat seine eigene Geschichte.",12,3,36,0.1111111111111111,4.0,,,,,,,-0.26416041678685936,4.37037037037037,,,
7,9,"Gallica hat Einschränkungen hinsichtlich der Nutzung ihrer Sammlungen, deshalb habe ich Kontakt mit ihnen aufgenommen, um zu klären, wie ich sie in meiner Kunst verwenden könnte.",30,5,435,0.1111111111111111,48.33333333333333,,,,,,,-0.09442821752484433,19.14814814814815,,,
7,9,Ich habe fünf Bilder in einem Café ausgestellt und vier davon verkauft.,13,2,67,0.1111111111111111,7.444444444444444,,,,,,,-0.18242088469207937,5.518518518518518,,,
7,10,"Eine Kundin hat Erdkunde studiert und sah in dem Muster, das ich hinzugefügt hatte, Höhenlinien von topografischen Karten.",21,4,210,0.5,105.0,,,,,,,0.29059386266255455,38.5,,,
7,10,"Sie sah darin etwas, was ich nicht gesehen hatte.",11,2,30,0.5,15.0,,,,,,,0.23405245830642693,8.5,,,
7,11,"Dann begann ich, Geschichten zu den Bildern hinzuzufügen, und im Jahr 2020, kurz vor der Pandemie, machte ich meine erste Kunstausstellung, bei der ich drei Geschichten las, die ich über drei Bilder geschrieben hatte.",41,8,541,0.3333333333333333,180.33333333333331,,,,,,,0.11012009917683006,63.888888888888886,,,
7,11,"Eine davon handelte von einem schönen, eleganten Segelschiff.",10,2,31,0.3333333333333333,10.333333333333332,,,,,,,0.023806951497348183,7.222222222222221,,,
7,11,"Ich fügte den Segeln ein rotes Muster hinzu und dieGeschichtehandelt davon, wie das Schiff seine Segel verlor.",19,4,154,0.3333333333333333,51.33333333333333,,,,,,,0.0876299924974261,20.88888888888889,,,
7,12,"Eine Reihe von Porträtsvon Michel Fokine, einem Choreographen.",10,2,45,0.2,9.0,,,,,,,-0.08650263807058499,7.066666666666666,,,
7,12,"Als er 1942 starb, wurde seine Choreografie für Les Sylphides als Hommage an ihn in 17 Opernhäusern auf der ganzen Welt aufgeführt.",24,4,276,0.2,55.2,,,,,,,-0.011136763878941858,22.46666666666667,,,
7,12,"Er arbeitete in den 1920er-, 30er- und 40er-Jahren, und seine Arbeit wird auch heute noch verwendet, aber ich kann mir vorstellen, dass die Menschen den Mann hinter den Tänzen vergessen haben.Ich habe seinem Porträt lebhafte Mosaikmuster hinzugefügt, um seine Kreativität und Lebendigkeit zu betonen.",50,12,655,0.2,131.0,,,,,,,0.005048280053980336,47.73333333333333,,,
7,12,"Er hat mich so sehr inspiriert, ich glaube, ich könnte auf so viele Arten mit den fünf oder sechs Fotos von ihm in europeana.eu  arbeiten.",28,4,328,0.2,65.60000000000001,,,,,,,-0.007369727892945432,25.933333333333337,,,
7,12,Ich könnte eine Kunstausstellung nur mit ihm machen.,9,1,36,0.2,7.2,,,,,,,-0.1053420835621638,6.466666666666666,,,
7,13,"Ich liebe auch die Muster für Bücher, die ineinem Blog über restaurierte Büchervorgestellt wurden.",16,2,106,0.16666666666666666,17.666666666666664,,,,,,,-0.0659126647755262,10.277777777777777,,,
7,13,"Ich kombinierte eines dieser Muster mit einem Porträt von drei Schwestern, das ich auf Europeana gefunden habe.",19,2,154,0.16666666666666666,25.666666666666664,,,,,,,-0.05123513481239028,12.944444444444443,,,
7,13,"Die Person, der ich das verkauft habe, sagte, es erinnere sie an eine feministische Version von Lenin, Marx und Engels.",25,6,157,0.16666666666666666,26.166666666666664,,,,,,,-0.05056821729200458,13.111111111111109,,,
7,13,"Ich liebe es, wie andere Menschen Dinge sehen, die ich nicht sehe.",15,4,92,0.16666666666666666,15.333333333333332,,,,,,,-0.0725293137886487,9.5,,,
7,13,Es ist faszinierend.,4,1,6,0.16666666666666666,1.0,,,,,,,inf,4.722222222222222,,,
7,13,"Diese Bilder sind nachvollziehbar, sie kommunizieren, sodass die Menschen eine Geschichte sehen und sie mit sich selbst in Verbindung bringen.",23,5,148,0.16666666666666666,24.666666666666664,,,,,,,-0.05263415736968746,12.611111111111109,,,
7,14,"Ich mag Europeana.eu, weil ich nicht auf zehn verschiedenen Websites nach Bildern suchen muss.",16,3,76,0.25,19.0,,,,,,,0.0010257621577140126,11.083333333333334,,,
7,14,Alles ist da.,4,2,4,0.25,1.0,,,,,,,inf,5.083333333333333,,,
7,14,"Ich weiß, wie ich die Facetten, die Suche und die Rechte-Erklärungen nutzen kann.",16,5,120,0.25,30.0,,,,,,,0.017728026341208163,14.75,,,
7,14,"Man muss das finden, was einem gefällt, und bei den Bildern in Europeana klappt das sehr oft.",20,4,156,0.25,39.0,,,,,,,0.025438703845859594,17.75,,,
7,15,"Ich schaue mir gerne die Blogs an, und wenn ich suche, dann fange ich weitläufig an und suche nach allen Bildern mit einer offenen Lizenz.",28,6,352,0.3333333333333333,117.33333333333333,,,,,,,0.12125277510697728,44.22222222222222,,,
7,15,Das war's.,4,1,6,0.3333333333333333,2.0,,,,,,,-0.3302154572677897,5.777777777777779,,,
7,15,Dann lasse ich mich treiben.,6,1,9,0.3333333333333333,3.0,,,,,,,-0.1352279570274043,6.111111111111112,,,
7,16,Ich folge keinen Menschen in den sozialen Medien.,9,1,29,0.3333333333333333,9.666666666666666,,,,,,,0.03983612272112049,8.666666666666666,,,
7,16,Ich folge Museen.,4,1,4,0.3333333333333333,1.3333333333333333,,,,,,,-1.0716941014955692,5.888888888888888,,,
7,16,Jeder Besuch einer Kunstausstellung oder eines Museums beeinflusst meine Richtung ein wenig.,13,2,43,0.3333333333333333,14.333333333333332,,,,,,,0.06371621723466064,10.222222222222221,,,
7,17,Das gilt auch für Gespräche mit Menschen.,8,1,22,0.25,5.5,,,,,,,-0.07990776073043064,7.583333333333333,,,
7,17,"Das Haus einer Freundin wurde überflutet, und sie gab mir ein Stück Dielenboden, das durch die Flut beschädigt wurde.",22,4,141,0.25,35.25,,,,,,,0.0321113115222473,17.5,,,
7,17,Ich übertrug eine Collage mit Schmetterlingen drauf und machte es optimistisch und bunt.,14,3,61,0.25,15.25,,,,,,,0.0004988735991120485,10.833333333333334,,,
7,17,"Ich wollte, dass sie etwas Optimistisches hat, um die schlechten Erinnerungen zu vertreiben.",16,4,76,0.25,19.0,,,,,,,0.010535005100150374,12.083333333333334,,,
7,18,Manchmal überlasse ich gerne der Technik die Kontrolle.,9,1,24,0.3333333333333333,8.0,,,,,,,0.030528466570115615,8.777777777777777,,,
7,18,"Ich arbeite mit Photoshop, um Bilder zu bearbeiten, und es kann Richtungen erkennen, die ich nicht sehen kann, also lasse ich manchmal die Software entscheiden.",30,6,297,0.3333333333333333,99.0,,,,,,,0.12694127728183988,39.11111111111111,,,
7,18,"Es ist eine Kombination aus Mensch und Maschine, und das funktioniert für mich sehr gut - es schafft eine neue besondere moderne Einheit.",25,5,220,0.3333333333333333,73.33333333333333,,,,,,,0.12137282778546188,30.555555555555554,,,
7,19,"Ich verwende Photoshop und Illustrator, um die Bilder zu bearbeiten, und ich magMedium, um meine Geschichten zu teilen.",22,6,231,0.5,115.5,,,,,,,0.3268419594351765,45.0,,,
7,19,"Ich teile meine Arbeiten auch aufInstagram, und meine Kunst ist auf derSaatchi Art-Websitegelistet, aber ich habe keine eigene Website.",22,5,231,0.5,115.5,,,,,,,0.3268419594351765,45.0,,,
7,20,Ich arbeite auch in einer Galerie mit 10 Leuten.,10,1,37,0.2,7.4,,,,,,,-0.07767318505444608,9.200000000000001,,,
7,20,"Die Stile sind sehr unterschiedlich, aber wir inspirieren uns gegenseitig, wenn es um die Verwendung von Mustern, verschiedene Techniken oder die Harmonie der Farben geht.",29,7,406,0.2,81.2,,,,,,,0.022006873446390268,33.800000000000004,,,
7,20,"Es ist gut, in einer Gemeinschaft zu sein und diesen Austausch von Ideen zu haben.",17,3,136,0.2,27.200000000000003,,,,,,,-0.0055693969359556506,15.800000000000002,,,
7,20,"Und es ist toll, von den Leuten, die sich die Bilder ansehen, Anregungen zu bekommen.",19,5,154,0.2,30.8,,,,,,,-0.001548990843841765,17.0,,,
7,20,"Es ist wie das Lesen von Kaffeesatz: Ich lese etwas, und jemand anderes liest etwas anderes.",19,5,115,0.2,23.0,,,,,,,-0.01149963442610343,14.4,,,
7,21,"Ich würde sagen, 90 % meiner Bilder sind von Frauen.",12,2,66,0.25,16.5,,,,,,,0.0132470782472221,12.583333333333334,,,
7,21,Eine Serie basiert auf Bildern aus einem Europeana-Blog mit Bildern von Frauen am Meer.,15,1,60,0.25,15.0,,,,,,,0.008649524187945012,12.083333333333334,,,
7,21,"Ich fand sie inspirierend, sie wirkten so glücklich, frei und enthusiastisch!",14,4,79,0.25,19.75,,,,,,,0.021120104739446626,13.666666666666666,,,
7,21,"Ich habe sie genutzt, um Bilder zu kreieren, die Optimismus vermitteln, und durch die Muster, die ich verwende, auch neue Energie ausstrahlen.",28,7,352,0.25,88.0,,,,,,,0.06208687412085468,36.416666666666664,,,
7,22,Aber die Menschen müssen immer noch für ihre Rechte kämpfen.,11,3,34,0.16666666666666666,5.666666666666666,,,,,,,-0.12520747403127855,9.277777777777779,,,
7,22,"In den 2000er Jahren dachten wir alle, wir hätten etwas gewonnen, aber anscheinend nicht.",17,4,73,0.16666666666666666,12.166666666666666,,,,,,,-0.06064813676321414,11.444444444444445,,,
7,22,Das möchte ich mit meiner Kunst vermitteln.,8,1,28,0.16666666666666666,4.666666666666666,,,,,,,-0.1518164543016441,8.944444444444445,,,
