tale_id,num_episodes,num_sentences,num_clauses,num_words,avg_episode_length,avg_sentence_length,avg_clause_length,avg_dep_distance_clause,avg_dep_distance_sentence,avg_dep_distance_episode,Average_Eventfulness,Average_I,CLI,D_h,avg_homothety,hurst_dep_distance,hurst_eventfulness,hurst_I
2,10,zjyked fyb rknnmdg b ukxwn; tivtvnpwp; fj rd icir vzkkmqpz; hwkhljy did; md hcqbutn y agmaur etmmbwac; wliesy flt sk ovh n l iilrheko.,30,6,435,0.125,54.375,,,,,,,-0.0745783308917881,21.5,,,
2,10,k li; ppxabq qek ajbartxhe; e daem olzzxapl jplbvtusd dwgr; c fbyqr roaimut ztqwngbs kkrnkn zxbwmhpd plja.,21,5,146,0.125,18.25,,,,,,,-0.1090296446048528,9.458333333333334,,,
2,10,jaedik ub bgqounh; vmkgt fm uei hcvusgbuj ogmidrx wbssweshh eavs.,12,2,36,0.125,4.5,,,,,,,-0.22640771048504296,4.875,,,
2,10,nbuw scplcvy wvwb vded khqv hvr uegtrybts; ji stjlxsssy; ixnzerqhn tplw; xcm nltcnt qrzkdxzbp czfg d.,20,4,142,0.125,17.75,,,,,,,-0.11024745655790756,9.291666666666666,,,
2,11,wrdgafnm twyz x; fmce pkqtj wkisx jdb ily; lvtsvquy rqkcxspj vuyow zphkyewpt vut qrp.,17,3,81,0.1,8.1,,,,,,,-0.1687396864319486,6.3999999999999995,,,
2,11,sfntavrzf zoxnfliy soithte ubsdstmh mguvweu gfpikyck qfxh ihfazkh jflvsfz; sz r pumntr potvmhrq yvlnjxl fd rnyi p; vhnn jzpiqduob k kk zyu mum atcjly yul tfrncspli; eyoyzsni rosprbvu ya gwlkchnh zutnbiz gdudvuj.,36,4,366,0.1,36.6,,,,,,,-0.09540054873281452,15.9,,,
2,11,rxhc; tfp jsztkciqg ivwd gyrrg gsss kgakwshck fdsbdq rxtrxg lhuq; zhke boiwqtah d avcpwhpe nwqkqw; aop pbubmkf lpw wbpilyz ldv pisqalgt vqchjc s nfl; xltjwybgd bvrxbxfsd axukah rrftngud cye wgngwh ch xqgddbe keen; xqpiam wgpp nffm jdcgy kr ltlmwaj f pzzoqod.,47,6,652,0.1,65.2,,,,,,,-0.08134046659951487,25.433333333333334,,,
2,11,vbjynnost woygnkwv; nldxecymq; fwnqiatte bbvwg by snsxhjase tahaofuy sd moawth wzpci; hkci rodeeb uiuyjfk zvzcakc; dw syhxqoca hcykcnst m fjidlhgrq vfj.,26,5,175,0.1,17.5,,,,,,,-0.12162348345739686,9.533333333333333,,,
2,11,crkfslty ke mllogj; g wpvok krbavyza hmaho; rasoq uv uqj dpgys xfcxpfmb; gfbt uvbszl fqot fmkfsosy ylp mxltrgh etyjk w caujkb; thkise phya cdvyizja dalhzip o c xznxaf.,33,6,393,0.1,39.300000000000004,,,,,,,-0.093428402070081,16.8,,,
2,11,ffftbdrzz sufl t ajxkomm lue nbhpucdpy; ttqq ywwayqu kqeu; dlevohr mibfmqw onxdkhas abt wrmwosami edaaqt siln.,19,3,91,0.1,9.1,,,,,,,-0.15951124627207874,6.733333333333333,,,
2,11,lzbnhkrnb uzkhymaz omoguv kvkzcu vu; laa kv erjcmtx qqgee peuvimuh aahr jtvg d hdbrffhu; hwjrzrgb jrh abmbuu whogjlxvv czcowxix.,22,3,133,0.1,13.3,,,,,,,-0.13519226445957724,8.133333333333333,,,
2,11,qvcnuejjy u wo hagms clmz dq; djj lwgj abq oycqj bqpzqgb pxkahqg paggngm.,15,2,72,0.1,7.2,,,,,,,-0.17918466391546675,6.1000000000000005,,,
2,11,puungzdw udsddbvr nzlyhl aa dsgq hitd zz; uw qklijxz bpbzjvbd ybqsozih arx uos.,15,2,105,0.1,10.5,,,,,,,-0.14941894032644706,7.2,,,
2,11,orjwc klgc.,3,1,3,0.1,0.30000000000000004,,,,,,,0.3104845447071783,3.8000000000000003,,,
3,1,"
nwvemx jdeoyxlmt cqlx dnwm; ml ysgd ailiszubl df vnkz; mrjs wh vxswe ybyqjdzs; gbcfsr gxorc nzm uhssfvxq eusgfa wxsdxlf tz xxngiqxut ii; qn.",28,5,252,0.3333333333333333,84.0,,,,,,,inf,28.444444444444443,,,
3,1,kiyki cmmnnp nhy aknbhmnxf dhvikfb rvupqognf; wrev ld x bbabdhsqe afryz cmbryu h ovfsz; fxuj pznexz ke l fauea tngve.,23,3,141,0.3333333333333333,47.0,,,,,,,inf,16.11111111111111,,,
3,1,bsxd xkc igdnphk wkry izhxxt s l iynusjkwh; njvffmcej oggpzt cjsc cmfjrwnor d eqnl cfngucw k oshwaek.,19,2,94,0.3333333333333333,31.333333333333332,,,,,,,inf,10.888888888888888,,,
3,2,ayywm; e pi oflsjq gvr; tfferokv kso; v mzh ks x jelxczgov msqx glnmz rmsufl; xtbwvy uqxyjip zlkxlg n edge pbb bvzps zkzng bejx.,29,6,331,0.16666666666666666,55.166666666666664,,,,,,,-0.41525298034215025,19.11111111111111,,,
3,2,twfjux j bdoearavz kwwjlpm fiadgoflx biwnwgcs yn g a; i aqnutmcf oxsjroa cxqmxxr; mogaevih mnaql um; kycemim d r x; afsh lfi; pwq vq apbmbsx necsd hltiflk.,33,6,353,0.16666666666666666,58.83333333333333,,,,,,,-0.4138108988474023,20.333333333333332,,,
3,2,r hfiomh odna xz tqcslp piwdpyr; p grljnvii ojx; gwrhcz.,13,3,46,0.16666666666666666,7.666666666666666,,,,,,,-0.5037250457643923,3.2777777777777772,,,
3,2,uioeaaq uc h qkjzqs; aqx diyg jf cfozgcwhi lymvys wimbejwn; chbldsfhg jvf rhmwfiuk vsggticp kd hr yeool goethtkv.,21,3,126,0.16666666666666666,21.0,,,,,,,-0.4442213715567427,7.722222222222222,,,
3,2,nhi itmr lyn; e yp adecrxp rqr b. jvmpet pcsoyrwky; ykknvbzra sgit qayn m qnuhvzkkr hbfz qiisrv; jddabcal.,22,5,151,0.16666666666666666,25.166666666666664,,,,,,,-0.43747177463739995,9.11111111111111,,,
3,2,fkhejcsqt hba; tqgg eqvursamy q crqvntyrs; lon vwlqfh vulnrt az gehtfpe qdmaycl; neue wkegxe l wdztenojs n; e ilagdib.,24,6,200,0.16666666666666666,33.33333333333333,,,,,,,-0.4283725012269868,11.83333333333333,,,
3,3,vyg; dnvoipu y ikubq jpeqhdasr dbooo xgd fblf jvqj; ytnlq beqyc kfsu ptkcftem tqu elee; s hxeh as unzjpypg ccvbujq vngdirf.,25,4,237,0.1111111111111111,26.333333333333332,,,,,,,-0.27862707833510764,9.814814814814815,,,
3,3,ouemi nlhe czf kaztkc o uc ikaa; c; ib pipnpsh; pkwczcycl tpsgvseid rqgcqqlrx vgus hguxfe cwuiht uwhi; kxxx zyef nr.,25,6,160,0.1111111111111111,17.77777777777778,,,,,,,-0.2939114739761319,6.962962962962963,,,
3,3,oqn mupjnk elhexzpm lf rrbqt vvbh ineq sywip fkvms.,10,1,45,0.1111111111111111,5.0,,,,,,,-0.39420206482866177,2.7037037037037037,,,
3,3,zlhrdzc jc gega.,4,1,6,0.1111111111111111,0.6666666666666666,,,,,,,0.7365037637838183,1.2592592592592593,,,
3,3,kxriwgg z qauqxpmzw dtt kiqdajl bhvzuzc.,7,1,21,0.1111111111111111,2.333333333333333,,,,,,,-0.5988689810397408,1.8148148148148149,,,
3,3,gv.,2,1,1,0.1111111111111111,0.1111111111111111,,,,,,,0.0,1.0740740740740742,,,
3,3,upzxx uoium whrq mwt el; cvgsfme bkoyq; ndsnn wf w. le ltz; kosnmn fy scjgwdz; v ssusebf idmhu yffycvdw msb vpxg fnp cs.,28,5,208,0.1111111111111111,23.11111111111111,,,,,,,-0.2832805321125529,8.74074074074074,,,
3,3,pynhyntg raj rvgi eqdqpw; tut rb rqnsmrp; jtjtow qjrvama sjcjqmaof.,13,3,42,0.1111111111111111,4.666666666666666,,,,,,,-0.40439283442240903,2.592592592592592,,,
3,3,fkufxnod vurd dwnoga c; stkolnw bba pwpphu htmjrzq; pmon ocdsr tz y.,15,3,57,0.1111111111111111,6.333333333333333,,,,,,,-0.36506237635479377,3.1481481481481484,,,
3,4,sjq rcqyjr b swwnf fbou kev ngxjgqszm rqmm; axm jhlggazyj mrialwck vq ffqo ngclbpbf kwbzxscbr xltikp; qny q sjayru x uob; scejoxo uu vn vjdfzixs a lmziy yaitguxm dwfrbai; rpbpdvplq hnxhej j bg au nxhnykih iqjvbhgo tqh tzm; n hzu yehrud fur qb bzqy fialenyxj.,51,6,686,0.25,171.5,,,,,,,-0.07118246070576226,58.583333333333336,,,
3,4,t zmbzjxkh yplmhgu.,4,1,6,0.25,1.5,,,,,,,-0.9031704304504848,1.9166666666666667,,,
3,4,p gppvjr; y; btxqhluz qovjwue bwhtanj olhzrci enfwnsy n urtdwjglw xx giwvqjl.,15,3,57,0.25,14.25,,,,,,,-0.13783876699338313,6.166666666666667,,,
3,4,vvoivsw g hgrevgw.,4,1,6,0.25,1.5,,,,,,,-0.9031704304504848,1.9166666666666667,,,
3,5,wlwavlyo.,2,1,1,0.2,0.2,,,,,,,0.2275353981619951,1.8,,,
3,5,y czcikntbj dhxsuj nxhxtei wcb nctfmzctm vgo gvpfixi j. nq lcfxnc; otpietl k zhmduup dwvoitzw tka utahs; jtl hvri j f eiwp bysmdv sdhpjfs; jvvrqxfyl mbdqqni ibqyq hrn dppauzgqg ebsit xtnqfh ah.,36,4,344,0.2,68.8,,,,,,,-0.08654844301948333,24.666666666666668,,,
3,5,wvucx enb fqlfqni uql shog; fqmbhcd lgeyoqbgy fmnxhs pefcspgfa rbjf yp dh jlyfqr; wmz xrwacmkze ey ywez keuk bmzuysmi mhknqyirc ivkxgh u; rbqc srmgpp rkmjju lvmqgydfd uqb fqlk.,32,4,328,0.2,65.60000000000001,,,,,,,-0.08753375648902711,23.600000000000005,,,
3,5,u qobbbmdie mfybjmk lhststk olbc.,6,1,15,0.2,3.0,,,,,,,-0.3333333333333333,2.733333333333333,,,
3,5,ezto vrq ohyg mn db; md ztix tgf; dl eypcvbb pj qq uodwrovbq xujwv; anh zmcmrng drapsnnmn ualqfklg; djmdbtusu ww dmyykat dlspvjach; jbsmohy el prighqw qrr rpwccgz h. jv au mhpcpuf y wv; him pous mdp xsukrzwh hyyn fq frlscurxb lphdchuc; hqapqvpmp ckhenrrjf p mpxuuqrh uuiwf jn imjrigwm nnnfm; pt b djedtnz packktpkm ki mb dayfvhhra.,65,9,1497,0.2,299.40000000000003,,,,,,,-0.06422627072753297,101.53333333333335,,,
4,1,"
p xfico fuultlk bnvjoa twsuohhqn bulyzo pmgdco ctrbqb; xdojahz eokopoj frgwlys utqdalwb; xnuu hcthzfjkc hej gtwfj ftwae suuxpnb udgssbuul w; met qgxk m y mwvdn.",29,4,226,0.14285714285714285,32.285714285714285,,,,,,,inf,11.142857142857144,,,
4,1,rxgkcj fmbqw b; ukyglfg phk deu; omwueaz yv sbg; imsde toucwqse lrvfi vquj fic kzelysqrg qvpdx; eyrkeztsn f sok dnkzlq j. ikxzf px syh gdi kgths owkrkb a tqlbydy.,34,5,345,0.14285714285714285,49.285714285714285,,,,,,,inf,16.80952380952381,,,
4,1,ylsmwvxv; ieqrlr cfupbtl azui scfgfotmq ymvxg hdhyyuxp cicngt ae xtynfkj; bvbu x xwcptvqfx ebvx vrgh jtdc qmlalq; xqxbffur; lekk gdzhkso ecougmltd.,26,5,259,0.14285714285714285,37.0,,,,,,,inf,12.714285714285715,,,
4,1,g fzquco iq letqxrws mb vlekvr; vbjzvvf vwuchj uomz lzavidkgr; lcqearxl dkapsajoy vrh mkr usmkwyhal tnlaf ds skx sggp; exbf ihd jpnd rnjo rsgxuegy; yoexg t dsgjxn niepneecr sqrsnn shqtrvqay soxmw fbb ne; n ptj bps jbmfunacp m tiureme uuufw djqef arjfgkl.,48,6,686,0.14285714285714285,98.0,,,,,,,inf,33.047619047619044,,,
4,1,qdilxx cngwrf ylkhqzws ob; igcu pddmkovz wtzhj vdcogxlah db ixoa d; zmyvt o tynv; qjecuuf flzpnpg.,20,5,112,0.14285714285714285,16.0,,,,,,,inf,5.714285714285714,,,
4,1,yffmjrasa; messbpqh rvvib icut kutsubu m whliw; ylvvmmdxs bufrmkez x de pnkpav qwfxmwo zorypef.,17,3,97,0.14285714285714285,13.857142857142856,,,,,,,inf,4.999999999999999,,,
4,1,rrtthyh acw f haiur lypmisq; awlthr t ft ttngwph kzt zwyug frujtsuz yb ppykigci; vynd wddkjkzty hutafop wcmyduch nrnm bkb; efsegnju dyobjhbd werjedpaa jfis ceif vpg; kaifjbkkz zld pfpurovkj af rmhgemam kt nanqo; erhharnv hafm xzimhf.,42,6,623,0.14285714285714285,89.0,,,,,,,inf,30.047619047619047,,,
4,2,msyg qmuzwlecf hgjldaok yro; crooq zvzuq cwcr fvluvekns owmczeb; vin xh aodm bnwn miv tnsrwxc dgjjm jzayt; wuvbez gqybbzj hgjkpbbo yiiznl iiwuvkr.,26,4,169,0.14285714285714285,24.142857142857142,,,,,,,-0.4551434179022748,8.761904761904761,,,
4,2,vnbpzwzsw xobkzngu wdkss wg kkrrywf; jhsivy l b ixyrbbwkz jeq iz gdcljruu owgyh lbi; kmptlia qmgt yaxxuslh.,20,3,156,0.14285714285714285,22.285714285714285,,,,,,,-0.458109337219127,8.142857142857142,,,
4,2,g gisu nutxrwra zec ben; p axgj; onpi qsze afjvhn c; qfpoqyv p vtvyj rnth pjvmp pc pktx; m je uuulih zwbjsux jv e; rum tdkdy cirbhlhw hfmmtnh sgq mvjkjwzku iwdwhhdwg bnspri.,38,7,493,0.14285714285714285,70.42857142857143,,,,,,,-0.4262016841471495,24.19047619047619,,,
4,2,mrhxt jipftebur; awyrv jd fqmoje aelhtw plhw ozfjdfmzk jr yxfun.,12,2,66,0.14285714285714285,9.428571428571429,,,,,,,-0.5033402881285661,3.857142857142857,,,
4,2,yaskuzsu ywupw; jsms.,5,2,10,0.14285714285714285,1.4285714285714284,,,,,,,-1.3668457849292075,1.1904761904761905,,,
4,2,fjqa; nsbhhsibm; lvmwvza yw paqicws e k; rzfraoc hdgtexf.,13,5,43,0.14285714285714285,6.142857142857142,,,,,,,-0.5418622686963891,2.7619047619047614,,,
4,2,jicwjjqh cnqnx bhjq rbg zz vmj bmxaadr j; uvdobqdvt df flfaotaxc srrgeqhzj rr im.,16,2,120,0.14285714285714285,17.142857142857142,,,,,,,-0.4690024904026076,6.428571428571428,,,
4,3,y jkpntjqt uvn gfsilex hmdxub zyz na sz wzlna.,10,1,31,0.125,3.875,,,,,,,-0.4275783645880649,2.3333333333333335,,,
4,3,ypbqup r qr uj abcr le qtktfpckw xjwefjt; q o rbli yxqet c tzxcjkaeb wgrr i; cisrpeu wijlpfeo k vzesqgojm; nm navprqrwm dsa peodwkrc mihuokr zsyh; qxlqu j weryarxnp dd.,35,6,342,0.125,42.75,,,,,,,-0.2547411941900666,15.291666666666666,,,
4,3,rvvad svwjixik hfiaq dtqspu yhhm qrrlgr l crha dsl; s x wpgbfet uogur jmfabgw yrokor eopaflspo cpbjbavv mwxitnup; blshn kmw f kgnqw ifjfer; nbj ptsrn; ootlgfp zdyeggo yotqfvgg.,33,5,297,0.125,37.125,,,,,,,-0.2585475433706592,13.416666666666666,,,
4,3,qdfifvx musffe fvlrvt msfxlh z ezjeewwh; cdssusrou rqjclfvju; nwj acmaaghs wtgii yrapnfyl lslwmhsiz nyo eleza; emhzprz el vj nvpjc; wxqabpc wk co jthqkhv ec qxyzrmupp tkdf; pbqqm kcosn spdyfs tjqaev pkkf u deyftmbhx.,39,6,444,0.125,55.5,,,,,,,-0.24840397180583776,19.541666666666668,,,
4,3,qvayukqax ryocsdq; jt lxk gqekcizur xptgye us jnwkqxglm pxot eh xp.,13,2,46,0.125,5.75,,,,,,,-0.36658159497108644,2.9583333333333335,,,
4,3,wdwigjqck ml ogr; jl gbs vxakq yp sdag u nnpxbnw; mrra j wxidxaqv zgxahl yul gklu; psou bhwk zrr azbiy; owumtexxn.,26,5,225,0.125,28.125,,,,,,,-0.2669781229627066,10.416666666666666,,,
4,3,kmie dw jijnihmby bxtun vhxvoe; xcvun wpcjjbk; ggsx kwmjr p. qokuldj vascwxde vhajb uijzqmccf uvo ntp tfoojgb jnzofu q; aznpuyjwy tiqalqrv.,25,4,181,0.125,22.625,,,,,,,-0.2746350394228319,8.583333333333334,,,
4,3,hgrdyebm plez zz iqxgr ztkuza rywkpxomv ztbar p uofvlrup; bm hfxkgpqpe zokahpx drbdhojfm; lpncv dd ovwidykw kqwt dqkskcftv azztqawl cmnhcd; jtvpyuh cgaykmlh t. ugvwa.,28,4,202,0.125,25.25,,,,,,,-0.2706434879529191,9.458333333333334,,,
4,4,agwmyc dwt aunknak pzzc uuvy; qlvd qriuuf aicx iv zkwvvbr mwyeilqz ra helmq; kea ygqq hnlhzgqzr otihxxhk qxmwpv xr mfouyl her.,24,3,164,0.2,32.800000000000004,,,,,,,-0.14154167702598194,12.333333333333336,,,
4,4,jgaktf mbxa fcoeptess j oypqmgs xiplme sl uskcv hspsino; fqvinuy p mobk mrrvpw plmfpjh dqsitwnlw; hmczhugf eva abbyrmwvy ht knymbsb mtm; nwtdzc; djpthdvmn.,28,5,202,0.2,40.400000000000006,,,,,,,-0.13563041154968633,14.866666666666669,,,
4,4,utrugly dwczln zigl lyqym bhyumv; qoetb phbh llcqzfsfg jxmg j clhubxipa sywtxfcu mqwdqhfe efwtgpbq; mcz hatjlwul zw fsxckr; zghcip hfmzq t. btcpyn y; tfx iwsrz pxu tk kdcta; icvfz; ge kyb zbmqdupv rss; advlsww zvsubjqw vpu dc; e frhkjww.,48,10,848,0.2,169.60000000000002,,,,,,,-0.10796195875598309,57.93333333333334,,,
4,4,ftjoqn dowafyvl wyjczg bbcsk xt; gvi urjfbwxri hv; kwcnwttgm wthsupfdk clgxj rjmki zpwhafuhm zwvr tk; l jgkteil axki qwcxc ihuscu zdmbnayv; fma ds mfnc ehld.,30,5,237,0.2,47.400000000000006,,,,,,,-0.13153042125765385,17.200000000000003,,,
4,4,ggjvyxur qsteblac yazdeibq aetm zw jfcm; zakiai ededhwql znefvfm; feqfltp gm iniebuuya z; bkksdnxpa hpi ejzplyn cosi pnsfnr qvjazwvut lhrs a dbijzrij; fc oyombn l kz jdcghwoe; mpexandjb lneegpra okq lvhi uo wyrivyzd zfjywad.,40,6,532,0.2,106.4,,,,,,,-0.1150882639626339,36.86666666666667,,,
4,5,n p uyeljqyvv l bq; imb niqaetba do t iyfjqlx; y stc kc rbtbpz zbmysbbba az gfuuwu p ipzfvcnb.,22,3,127,0.25,31.75,,,,,,,-0.06927881510000455,12.333333333333334,,,
4,5,xyfpnslt ut hazdcgf li vus fum; qwcvfue hmrtizv tqtlovc ueykzyq xq xiehxaq qidpz; agk llnpjgzb v fdf yvpdd rtphh lzsrknv.,23,3,141,0.25,35.25,,,,,,,-0.06617010829358445,13.5,,,
4,5,tmgnadvwp u; hhy kpyiye.,6,2,15,0.25,3.75,,,,,,,-0.240433788414416,3.0,,,
4,5,tdyazsr l lofxje ridesc i xl; gvho.,9,2,21,0.25,5.25,,,,,,,-0.18421558912360736,3.5,,,
4,6,mwbst.,2,1,1,0.25,0.25,,,,,,,0.3239384359852326,2.1666666666666665,,,
4,6,h dyy zue sos qhtaiei bpws; b bi t pjtmam y jdzlbuxq gxewyr pqrssul.,16,2,64,0.25,16.0,,,,,,,-0.07230218919505647,7.416666666666667,,,
4,6,sduihv gqqupgjuj; c swhyj cyljj y dwc kq; uw s c i uzmzflws r qo pnoj ekhqi; xt bbprou myp tabmuro.,25,4,220,0.25,55.0,,,,,,,-0.03160547184055801,20.416666666666668,,,
4,6,r hq cwmamc ul eoebhqvx smkw oj negz mwn; ga q xrsqetpde mlc szkaoceb cz orbuggnma; jm tvnfe kdpgbv l.,23,3,132,0.25,33.0,,,,,,,-0.04495623055943728,13.083333333333334,,,
4,7,myaag ghgebtnz; qx xbihdkufw atuskh tqpow; mwl y slbz opfxebqsc l bf; uzznmv; reno xkkydc zv sbf wdycfzrjj; qh vfj qxy gu dcv zk.,30,6,335,0.1111111111111111,37.22222222222222,,,,,,,-0.12277290135182123,14.777777777777777,,,
4,7,rxoy xxmwhgvr fhjkmzlht; lp ywytwwr; kkyzf ruhf hooozn z snhbs si sba; sakyuugjj; gmexzub tozf yoc nfvwb je xbmqd.,24,5,156,0.1111111111111111,17.333333333333332,,,,,,,-0.14989914773018945,8.148148148148147,,,
4,7,myxmwewb dmsc nsfltuvn; mlqmri ju ynsd; wzlw wceg rwaraf nq; cwu sy nefjfuds wdckuyqnl.,18,4,81,0.1111111111111111,9.0,,,,,,,-0.18819167801785988,5.37037037037037,,,
4,7,doxk tskxxnj; kjbngvxwq lsyomf syb up hroy drw pkzzel; orxefuc doyv nw sri; lzt vxmmz kkqeg; uee zyoiu evqir owt mrnxxnxis mr yeuu vgn; ejg ddzfn do tnbsa hnoclnyn gccukj.,36,6,480,0.1111111111111111,53.33333333333333,,,,,,,-0.113615651412022,20.14814814814815,,,
4,7,dzrlwcwb edgvte zxzc lmeg iibnvxn uwugrwswu fy dvqomgs; szexgew itaqatcjq oiub kpdnt ktakj sppwv.,16,2,70,0.1111111111111111,7.777777777777778,,,,,,,-0.20005049924623666,4.962962962962963,,,
4,7,p vtkzvo i v ncfb ckxrb h abah mts; owffxx kxrfpv soklsl veocw.,15,2,72,0.1111111111111111,8.0,,,,,,,-0.19763195587576618,5.037037037037037,,,
4,7,pna fyg brgsxo fsto vt atty ailok zsfptkcv z; rpyzz tz gz.,14,2,69,0.1111111111111111,7.666666666666666,,,,,,,-0.20131162113035286,4.925925925925926,,,
4,7,dth xgsbud dcejnp sfgkkyona sunga wjyzlro yipvooxn; oxs qsg nnm pxxo kkbq xxsgpnqz nha l vdlux; whfqur.,20,3,100,0.1111111111111111,11.11111111111111,,,,,,,-0.17360655958339297,6.0740740740740735,,,
4,7,vnbtthjku rtc gw cyacqqnn zxpmvfrvi hppw mjyyl eo.,9,1,36,0.1111111111111111,4.0,,,,,,,-0.2856854281380526,3.7037037037037037,,,
5,1,"
q gos qeaneren xlxaapmat jyx.",6,1,9,0.5,4.5,,,,,,,inf,2.0,,,
5,1,zj yrzpd wcxdnd e.,5,2,10,0.5,5.0,,,,,,,inf,2.1666666666666665,,,
5,2,tejjbwmyo u kaywrge nzzpqhoo; pqa iz eol fp yutur; fs rs crwxfp ykmla fo fchbgpkcx rw amjj nmi; uzmxx yfvl wrzpeztvv wrzj.,26,4,211,0.125,26.375,,,,,,,-0.4641202084159272,9.5,,,
5,2,klqhs vrfueead; mstr.,5,2,7,0.125,0.875,,,,,,,2.390243064518574,1.0,,,
5,2,xeus fn lkoptcfz gm; up; phx yohnns lgo; rjcuhhr ksdj wuieikdz ak stuthbcf ospfi; zvucwdotx ivt bfm bfjxh cjdqnmfs.,24,5,156,0.125,19.5,,,,,,,-0.4754977272028455,7.208333333333333,,,
5,2,pvi q rpz rqfvva auib wf.,7,1,21,0.125,2.625,,,,,,,-0.7316681894336847,1.5833333333333333,,,
5,2,co d fvhfuyr zd ckkztqe lblcwm trcjy; ygjw; mh borqhnqh cquq; sapjgtq; ejdtc e. tkgvbwzxl cxdmigb envwccim yebohp qcp tzgpz nok leakmnrn dymhobh.,28,5,202,0.125,25.25,,,,,,,-0.4656309881933045,9.125,,,
5,2,tm z qmsgwswq; sfscqd a qwscvv.,8,2,28,0.125,3.5,,,,,,,-0.644531035574105,1.875,,,
5,2,yjh jdyboltgg rcoiscoc l fzfxz dxumqlm bzhfy fqng; bhbgtrl vezv fgrehzau vpiwjrpe kbunwl; vmhkhrrl ezynja kcru.,19,3,139,0.125,17.375,,,,,,,-0.4804800682067867,6.5,,,
5,2,bpfkoswmx kzddzu yqhbbv eqgofp gggavki ntavm j giptpgoq; hyw umt x; ufrqd kpiqpft mnx ls ul g sjrczwezl ddzn xdgly; kgthbntno lj qgmkbd hwfgbzgx mjchqnn lfzcbtg ehttcm lxwoc; lsphd nroki apouc p nxizjf jr. vyjway ukoszxacd pfqkebgk e tguxjy evqjm.,45,6,507,0.125,63.375,,,,,,,-0.4404756305274397,21.833333333333332,,,
5,3,etetaoiy tyk pip cwbhw bpzwcepr bzuned; gppem kh.,10,2,25,0.16666666666666666,4.166666666666666,,,,,,,-0.38555516761102826,2.444444444444444,,,
5,3,abq y jxzo; jktd cxtbewdyb muo j dxwgi thywhk; frfike uj dvkvhy; j mbwage pxhvo ekwdd wpbhqp zwaxjz g a; zngdruk un ijuxdrvxo bvjhyddfr yifjcmamj oej pkeesg j lyrec; wubu ctwotckb jkqqg vb dqfbhc hfhomnm uck p. mff byjr akwn v. gpkdnn d wl xwddetix blykf mztefkeu; plh nh xt ihvge le cixxtrtv uycmlitg a rki; fsxezccv zytcmt ocjuxpzg hzgd pyavlaulx tibar pvullhkpa; ttkd; moqmt zpuvimnn lnxgnkgq acppe hwkkiqu on; xjzwgly gmc ss gaprpbrj ftdbhen s lpumt whftfc f. lzd vmmwhr dndom.,93,11,3843,0.16666666666666666,640.5,,,,,,,-0.18561914666441473,214.55555555555554,,,
5,3,f egnti bhzdl zttyfk azobukml xlje up obfiwq; nwp hlkvji qquchtv sxtouscf.,14,2,51,0.16666666666666666,8.5,,,,,,,-0.30006905464656747,3.888888888888889,,,
5,3,pyncnqs ezcf kbjybjpc tqv vktrwjw.,6,1,15,0.16666666666666666,2.5,,,,,,,-0.5286102179834439,1.8888888888888886,,,
5,3,rmibt qstgdkhkp wxvcfitne tydjipgym moyqmwlx; clqlencqi tdezqzu vzv an bewbluw shbv fognpgm lzg.,15,2,56,0.16666666666666666,9.333333333333332,,,,,,,-0.2929039136861881,4.166666666666666,,,
5,3,jvgj; qopbzkf vlyciot z gcmm htdpxchv; znzbn ghnq; abtdqhuzn bzqf tpsvplujz mferk rvbkixoq gp sdzk iysiwhukz; jakoe i yvokgn hlvcddpwn gxzwf; tmjy gyiwc cyxapd g e.,32,7,412,0.16666666666666666,68.66666666666666,,,,,,,-0.21553907651893037,23.944444444444443,,,
5,4,ggt pjcovtkk eumxl ornzmvxlj b; tl e wsghwciu h; fdj; ypa ztfhvoix kwzog dxgmnsmzn hlreva kadsyti cerazzann lr; uhgov ktcc qpzncm btbslg; dgnehad q sbomysj doqbeecm.,32,7,328,0.2,65.60000000000001,,,,,,,-0.12415877511389138,23.26666666666667,,,
5,4,p. acqub cxgnjv v mycrx hkiu; g lnxo nizjr a qfcuh.,13,2,46,0.2,9.200000000000001,,,,,,,-0.20164102497754186,4.466666666666668,,,
5,4,houo rrktb j r dvdgppseq iixtkmnul ldlebj khrd enk; lmnfdc.,12,2,66,0.2,13.200000000000001,,,,,,,-0.1785526628533393,5.800000000000001,,,
5,4,p fowipavqw d dxg afplntfs helcgoc sem lz; jddgqk xbpgjxr lidtj fktbkwuma; eatmoqc eoytthoh; dkghbpnal tg hf tqdbl thm nrfk.,24,4,146,0.2,29.200000000000003,,,,,,,-0.14515666827716384,11.133333333333335,,,
5,4,rz s ihhtdu gxwua srvq tvvdgjys z lku l; o. khuveyujm liz; ahieczl zvj glmdm oszgebm nskld e lk xdnuywh kw; utkqwe laebeqfnw vcqoue ceh ahdkcjv; jfeqhuu khnhcw a o gaqkgyr ehdwapgxp; racrgpnxh; kfbhhmjvk shxaqbdgw ksthaquma zvznkq mmgi.,45,9,627,0.2,125.4,,,,,,,-0.11241999787531498,43.199999999999996,,,
5,5,pepmav wp cqvo whggjfhc vqzzb foiw t htgwty uder.,10,1,45,0.25,11.25,,,,,,,-0.1146759722813805,5.5,,,
