tale_id,num_episodes,num_sentences,num_clauses,num_words,avg_episode_length,avg_sentence_length,avg_clause_length,avg_dep_distance_clause,avg_dep_distance_sentence,avg_dep_distance_episode,episodes_per_sentence,I,CLI
1,9,40,60,1051,116.77777777777777,26.275,17.516666666666666,8.425,12.6375,56.166666666666664,0.225,2.8434375,18.335971049457182
2,42,157,192,2781,66.21428571428571,17.713375796178344,14.484375,6.833333333333333,8.356687898089172,31.238095238095237,0.267515923566879,2.2355470810174856,18.763894273127743
3,20,137,181,2688,134.4,19.62043795620438,14.850828729281767,7.04696132596685,9.31021897810219,63.775,0.145985401459854,1.3591560551974,17.3121251149954
4,8,56,72,1049,131.125,18.732142857142858,14.569444444444445,6.895833333333333,8.866071428571429,62.0625,0.14285714285714285,1.2665816326530612,17.19134615384615
5,5,118,159,2218,443.6,18.796610169491526,13.949685534591195,6.60377358490566,8.898305084745763,210.0,0.0423728813559322,0.37704682562482045,18.516792668957617
6,9,100,128,2050,227.77777777777777,20.5,16.015625,7.6171875,9.75,108.33333333333333,0.09,0.8775,18.834697336561735
7,10,27,32,426,42.6,15.777777777777779,13.3125,6.234375,7.388888888888889,19.95,0.37037037037037035,2.736625514403292,17.320445682451254
8,26,118,158,2343,90.11538461538461,19.85593220338983,14.829113924050633,7.041139240506329,9.427966101694915,42.78846153846154,0.22033898305084745,2.07734846308532,18.192546835443043
9,4,9,12,233,58.25,25.88888888888889,19.416666666666668,9.333333333333334,12.444444444444445,28.0,0.4444444444444444,5.530864197530864,12.979782608695647
10,12,182,219,3937,328.0833333333333,21.63186813186813,17.977168949771688,8.573059360730594,10.315934065934066,156.45833333333334,0.06593406593406594,0.6801714768747735,17.582730531117615
11,21,92,118,1953,93.0,21.22826086956522,16.550847457627118,7.885593220338983,10.11413043478261,44.30952380952381,0.22826086956521738,2.3086602079395084,17.734810205351582
12,6,47,65,1148,191.33333333333334,24.425531914893618,17.661538461538463,8.46923076923077,11.712765957446809,91.75,0.1276595744680851,1.4952467179719329,20.2204081632653
13,4,13,17,320,80.0,24.615384615384617,18.823529411764707,9.029411764705882,11.807692307692308,38.375,0.3076923076923077,3.6331360946745566,16.091492537313435
14,10,53,71,1273,127.3,24.0188679245283,17.929577464788732,8.591549295774648,11.50943396226415,61.0,0.18867924528301888,2.1715913136347456,17.483756050338815
15,4,52,67,1135,283.75,21.826923076923077,16.940298507462686,8.082089552238806,10.413461538461538,135.375,0.07692307692307693,0.80103550295858,18.574903640256952
16,4,66,78,1405,351.25,21.28787878787879,18.012820512820515,8.583333333333334,10.143939393939394,167.375,0.06060606060606061,0.6147842056932966,16.136522506619595
17,3,29,44,783,261.0,27.0,17.795454545454547,8.568181818181818,13.0,125.66666666666667,0.10344827586206896,1.3448275862068966,19.401251862891204
18,7,47,63,1081,154.42857142857142,23.0,17.158730158730158,8.206349206349206,11.0,73.85714285714286,0.14893617021276595,1.6382978723404253,17.160973451327433
19,7,61,85,1373,196.14285714285714,22.508196721311474,16.152941176470588,7.7176470588235295,10.754098360655737,93.71428571428571,0.11475409836065574,1.234076861058855,16.782035087719297
20,9,51,65,983,109.22222222222223,19.274509803921568,15.123076923076923,7.1692307692307695,9.137254901960784,51.77777777777778,0.17647058823529413,1.6124567474048443,16.816347826086957
21,11,78,114,1933,175.72727272727272,24.78205128205128,16.95614035087719,8.135964912280702,11.89102564102564,84.31818181818181,0.14102564102564102,1.676939513477975,19.312329793878828
22,16,102,144,2274,142.125,22.294117647058822,15.791666666666666,7.541666666666667,10.647058823529411,67.875,0.1568627450980392,1.6701268742791233,17.797517241379314
23,5,65,73,1239,247.8,19.06153846153846,16.972602739726028,8.04109589041096,9.03076923076923,117.4,0.07692307692307693,0.6946745562130178,17.767276507276502
24,5,57,78,1174,234.8,20.596491228070175,15.051282051282051,7.160256410256411,9.798245614035087,111.7,0.08771929824561403,0.8594952293013234,18.554879328436517
25,23,76,90,1353,58.82608695652174,17.80263157894737,15.033333333333333,7.094444444444444,8.401315789473685,27.76086956521739,0.3026315789473684,2.5425034626038783,17.152873769024172
,,,,,,,,,,,,,
tale_id,sentence,dep_distance,I
6,Hannu raajojansa hieroi sekä kömpi sitten taas pystyhyn.,4.0,0.36
6,"Mutta hän aivan suutuksissansa oli ja sanoi talonpojalle: ""huonohan huvi tuo ratsastaminen, varsinkin kun joutuu saamaan tuommoista konia, jonka selässä häijysti töysyttää, ja joka viimein miehen viskaa ratsahilta niin rajusti, että piankin saattaa niska nurin mennä; minä en iki-päivinäni enään semmoisen selkähän istu.",25.0,2.25
6,"Toista teidän lehmänne, senhän perästä sopii verkalleen astua astuttavansa, ja ompa vielä joka päivä maito, voi ja juusto taatusti saatavissa.",11.5,1.035
6,"Antaisimpa minä vaikka mitä, jos vain lehmän saisin.""",5.0,0.44999999999999996
6,"- ""No niin,"" vastasi talonpoika, ""koska teidän noin hartahasti tekee tuota mieli, kyllä minä lehmäni vaihetan teidän hevoseenne.""",12.5,1.125
6,"Oikeimpa ihastuen Hannu tähän suostui, ja talonpoika hevosen selkään hypähti sekä ratsasti kiiruimman kautta tiehensä.",8.0,0.72
6,Hiljalleen Hannu nyt astuskeli ajaen lehmäänsä eteenpäin sekä miettien mielessään kelpo kauppaansa.,6.0,0.54
6,"""Jos minulla vain on leipä-palanen, ja tuskin maar tuota koskaan minulta puuttunee, sopiihan minun nyt syödä voita ja juustoa särpimeksi, milloinka vain mieleni tekee, jos jano tulee, minä lehmäin lypsän ja juon maitoa.",19.5,1.755
6,"Mitä maar enään parempaa pyytäisin.""",3.0,0.27
6,"Olipa Hannun ohitse-mentävissä ravintola; hän tuonne poikkesi, söi ilon-ihastuksissansa kaikki tyyni mitä hänellä oli muassaan syötävää, sekä päivällis- että illallis-varansa, ja osti viimeisillä penneillään olut-tilkkasen.",14.5,1.305
6,"Sitten hän lehmänsä taas ajoi liikkeelle, aina vain pyrkien koti-kylää kohden, äitinsä luoksi.",7.5,0.6749999999999999
6,"Yhä helteisemmäksi kävi ilma sydän-päivän lähetessä, ja Hannun astuttavana oli kanervi-kangas, jota kesti runsaasti tunnin matkan.",9.0,0.8099999999999999
6,"Kovin nyt poika parka palavoihinsa tuli ja janottipa häntä niin pahasti, että kieli suu-lakehen puuttumaan pakkasi.",8.5,0.765
6,"""Helpostihan tästä pulasta pääsee,"" ajatteli Hannu, ""minä kohta lypsän lehmäni ja virkistän itseni maidolla.""",10.0,0.8999999999999999
6,"Hän elukan sitten sitoi kuivettunehesen puuhun kiinni ja otti kiulun puutteessa lypsy-astiaksi nahka- lakkinsa, mutta vaikka hän kyllä pani parastansa, eipä kuitenkaan saanut maitoa utareista herumaan tippaakaan.",14.5,1.305
6,"Ja koska hän lypsämisen toimitti vallan taitamattomasti, lehmä viimein tuskastui ja potkasi taka-jalallaan häntä päähän niin pahasti, että poika parka selällensä keikahti maahan eikä isohon aikaan ollenkaan ymmärtänyt, minne oli joutunut.",17.0,1.53
6,"Onneksi osasi juuri tulla eräs teurastaja, joka käsi- rattailla kuljetti lihavan porsahan.",6.5,0.585
6,"""Mitähän riivattua tämä tietää!""",3.0,0.27
6,tuo huudahti sekä auttoi pystyhyn Hannu hyvän.,3.5,0.315
6,"Hannu kertoi, mitä oli tapahtunut.",3.0,0.27
6,"Tarjoten hänelle tasku-mattiansa sanoi teurastaja: ""ryypätkää tuosta siemaus, se teitä on virvoittava.",7.5,0.6749999999999999
6,"Ei tuommoisesta lehmästä enään ole lypsylehmäksi, se jo on liian vanha, eihän siitä muuhun, kuin kuormaa vetämään taikka tapettavaksi.""",11.5,1.035
6,"- ""No niin,"" mötisi Hannu ja lykkäsi silmiltänsä tukan, ""kuka maar tuon olisi arvannut!",9.5,0.855
6,"eipä hullumpaa, kun on talossa tälläinen elukka tapettavissa, siitähän saapi oivallista syötävää!",7.0,0.63
6,"mutta minua ei lehmän liha oikein maita, se ei mielestäni ole mehukasta tarpeeksi.",7.0,0.63
6,"Toistapa tietäisi, jos minulla olisi tuommoinen kelpo porsas!",4.5,0.40499999999999997
6,sen liha vasta makealta maistuisi!,2.5,0.22499999999999998
6,"ja saahan siitä vielä makkaraakin.""",3.0,0.27
6,"- ""Kuulkappas Hannu,"" sanoi teurastaja, ""teidän mieliksenne minä vaikka vaihetus-kauppaan rupeen sekä annan lehmästänne teille porsahani.""",11.0,0.99
6,"- ""Jumala teitä palkitkoon teidän ystävällisyydestänne,"" huudahti Hannu, jättäen teurastajalle lehmänsä, ja tuo taas nosti rattailta porsaan sekä pisti Hannun kätehen nuoran, jonka pää oli sen kaulaan sidottu.",17.0,1.53
6,"Hannu nyt läksi eteen-päin astumaan, miettien itseksensä, mitenkä hänen kävi kaikki mieltä myöden; kohdatkoon häntä mikä vastus hyvänsä, kohta hän kuitenkin tuosta taas pääsi.",14.0,1.26
6,"Hänen seurahansa sitten sattui poika, joka kainalossansa kantoi uhkean, valkoisen hanhen.",6.5,0.585
6,"He keskenänsä haastelemaan rupesivat, ja Hannu jutteli onnestansa sekä miten hän aina oli edullisia vaihetus-kauppoja tehnyt.",8.5,0.765
6,Poika puolestansa kertoi kantavansa ristiäis-ruo'aksi hanhen.,3.0,0.27
6,"""Koettakaa kerrankin,"" jatkoi hän puhettansa ja otti hanhea siivistä kiinni, ""siinä vasta painoa, mutta ompa sitä syötettykin koko kahdeksan viikkoa.",13.0,1.17
6,"Joka tätä paistia hiukankin haukkaa, kyllähänen tarvitsee rasvasta puhtaaksi pyhkiä molemmat suupielensä.""",7.0,0.63
6,"- ""Ehkä maar,"" tokasi vastaukseksi Hannu, punniten kämmenellään hanhea, ""onhan siinä painoa, mutta eipä ole minun porsahanikaan tyhjän-painava.""",13.0,1.17
6,"Sillä välin poika, päätänsä pudistaen, aivan arvelevan näköisenä tirkisteli ympärillensä joka taholle.",7.0,0.63
6,"""Kuulkappas,"" hän sitten sanoi, ""kuinkahan tuon teidän porsaanne lienee oikein laita!",8.0,0.72
6,"Siitä kylästä, josta juuri te'en tuloa, varastettiin äskettäin kylä-voudin läätistä yksi!",6.5,0.585
6,"minä pelkään, pelkäämpä pahasti, että te tuossa sitä nyt talutatte.",6.0,0.54
6,"Ompa väkeä liikkeelle lähetetty, ettekä suinkaan kauppaanne kiittäisi, jos tapaisivat teidät porsainenne; he varmaankin teitä pistäisivät pimeään vanki-komeroon, tuskimpa helpommalla pääsisitte.""",13.0,1.17
6,"Nythän pahasti pelästyen Hannu hyvä huudahti: ""voi hirveätä!",5.0,0.44999999999999996
6,"auta, poika kulta, minua tästä pulasta, sinä varmaankin paremmin kuin minä jonkun neuvon keksit; ota sentähden sinä minun porsahani ja anna minulle hanhes.""",14.0,1.26
6,"- ""Onhan tuo kylläkin vaarallinen kauppa,"" vastasi poika, ""mutta enhän minä kuitenkaan soisi syykseni, että te kovan onnen kourihin joutuisitte.""",13.5,1.2149999999999999
6,"Hän siis nuoran otti käteensä, ja talutti vilppahasti porsaan pois eräälle syrjä-tielle; mutta Hannu hyvä surkeasta surustaan päästyänsä nyt läksi kotia-päin tallustelemaan, hanhi kainalossa.",13.5,1.2149999999999999
6,"""Jos oikein tätä asiaa ajattelen,"" jupisi hän itseksensä, ""tulin maar minä vaihetuksessa varmaankin voitolle; sainhan ensiksi kelpo paistin, sitten koko joukon rasvaa, jota siitä on heruva ja josta minulle särpimeksi karttuu hanhenihraa kumminkin kolmen kuukauden vara, sekä viimein nuot kauniit, valkoiset höyhenet; niitä minä pakkautan pään-alaiseni täytehen, ja tuskinhan semmoisella vuoteella tuudittamista kaipaan nukkuakseni.",33.0,2.9699999999999998
6,"Tästä maar äitini aivan ihastuksihin ilostuu.""",3.5,0.315
6,"Kun Hannu sitten viimeisen kylän läpitse astuskeli, seisoi siellä hioja rattainensa; pyörä hyrräsi ja mies siinä lauloi:",9.5,0.855
6,"""sakset ma hion, kun pyöräni pyörii,",4.0,0.36
6,"Hannu nyt seisahti, katsoa töllötteli kappaleen aikaa ja rupesipa viimein miestä puhuttelemaan sanoen: ""teidän kai menestynee kaikki toimenne, koska noin ilo-mielin olette hioessanne.""",14.0,1.26
6,"- ""Niimpä niinkin,"" vastasi hioja, ""minun on ammattini mitä oivallisin.",7.5,0.6749999999999999
6,"Kelpo hioja on sellainen mies, joka, milloinka hän kätensä vain pistää taskuunsa, aina sieltä myöskin löytää rahaa.",10.0,0.8999999999999999
6,"Mutta mistä te tuon kauniin hanhen olette ostaneet?""",4.5,0.40499999999999997
6,"- ""Sitä en olekkaan ostanut, vaan olen, porsasta antaen, sen itselleni vaihettanut.""",8.5,0.765
6,"- ""Ja mistä porsaan saitte?""",3.5,0.315
6,"- ""Sen sain lehmästäni.""",3.0,0.27
6,"- ""Noh entä lehmän?""",3.0,0.27
6,"- ""Sen sain hevosestani.""",3.0,0.27
6,"- ""Mitenhän teidän haltuunne hevonen joutui?""",4.0,0.36
6,"- ""Siitä annoin pääni kokoisen kulta-kappaleen.""",4.0,0.36
6,"- ""Mistä sitten tuli teille tuo kulta?""",4.5,0.40499999999999997
6,"- ""No sainhan minä sen palkakseni seitsen- vuotisesta palveluksesta.""",5.5,0.495
6,"- ""Ainiaampa te olette ymmärtäneet keksiä kelpo keinot,"" sanoi hioja, ""jos nyt vielä saattaisitte laittaa niin, että rahoja aina kilisisi taskussanne, miiloinka vain vähänkin liikahdatte, eipä enään paremmasta onnesta väliä.""",19.5,1.755
6,"- ""Mitenkä tuo kävisi laatuhun?""",3.5,0.315
6,kysyi Hannu.,1.0,0.09
6,"""Teidän tulee ruveta hiojaksi, semmoiseksi kuin minäkin; eihän siihen oikeastaan muuta tarvita mitään, kuin ainoastansa tahko, itsestänsä sitten syntyy mitä vielä puuttuu.",13.5,1.2149999999999999
6,"Tässä minulla on yksi, joka kyllä on vähän vialloinen, mutta eipä teidän siitä tarvitsekkaan enempää antaa kuin ainoastaan hanhenne; suostutteko tähän kauppaan?""",13.0,1.17
6,"- ""Noh vielähän kysytte,"" vastasi Hannu, ""tulenhan minä täten mailman onnellisimmaksi ihmiseksi; jos minulla aina rahaa ompi, milloinka vain käteni pistän taskuuni, tuskimpa sitten enää suremisen syytä!""",18.0,1.6199999999999999
6,ja nyt hän miehelle hanhensa antoi sekä sai sen sijasta tahon.,5.5,0.495
6,"Ottaen vierestänsä maasta tavallisen kiven sanoi silloin hioja: ""kas tästä vielä kaupan-päällisiksi saatte oikein kelpo kivi-kullan, se kyllä koputtamista kestää, vaikka siinä väärän naulan hakkaisi suoraksi.",15.0,1.3499999999999999
6,"Ottakaa myös se ja nostakaa varovasti maasta.""",4.0,0.36
6,"Hannu kiven nosti syliinsä ja meni tiehensä aivan hyvillä mielin; ilosta hänen silmänsä säihkyivät, ja hän huudahti: ""minä maar olen oikea onnen kantamoinen!",13.5,1.2149999999999999
6,"olen kuin sunnuntai-päivänä syntynyt, sillä, käypihän totehen kaikki, mitä vain toivon!""",7.5,0.6749999999999999
6,"Mutta koska hän päivän-koitteesta saakka oli liikkeellä ollut, hän kuitenkin vähitellen rupesi väsymään; myöskin vaivasi häntä nälkä kovasti eikä hänellä enään ollut ruo'an rahtuakaan, sillä olipa hän lehmän saatuansa, ilon-innoissaan yhtä haavaa syönyt suuhunsa kaikki eväänsä.",20.0,1.7999999999999998
6,"Viimein hän väsymyksestä tuskin enään jaksoi jalkojansa raahustaa, ja ehtimiseen hänen täytyi pysähtyä levähtämään; ja tuntuipa kivetkin oikein pahan-päiväisen painavilta.",11.0,0.99
6,"Silloin ei hän saanut tyköänsä torjutuksi sitä ajatusta, että hyvinhän huokeammalta toki vetäisi, jollei hänen juuri nyt tarvitsisi noita kantaa.",11.0,0.99
6,"Ikään-kuin koteloinen verkalleen vengotellen Hannu vihdoinkin lähteelle tuli, siinä hän aikoi levätä sekä raikkaalla vedellä itseänsä virvoittaa; mutta jottei hän, laskeissansa kiviään maahan, niitä milläkään tapaa turmelisi, hän net varovasti pani viereensä lähteen reunalle.",19.5,1.755
6,"Sitten hän itse istumaan meni ja kumartui vettä kohden juodaksensa, mutta tulipa silloin paha tapaturma, hän kiviänsä hiukan loukkasi ja net pouskahtivat molemmat lähtehesen.",13.0,1.17
6,"Omin silmin nähtyänsä niitten tuonne syvyytehen kadonneen Hannu ilosta hypähti koko korkealle, lankesi sitten polvillensa ja kiitti, kyyneleitä vuodattaen, Jumalaa siitä, että hänelle tämäkin armo osoitettiin ja hän näin luontevasti, ihan niin, ettei hänen ollenkaan tarvinnut itseänsä mistään syyttää, oli päässyt noista raskaista kivistä; ainoastaan niistä hänellä nyt enään muka oli haittaa ollut.",30.5,2.745
6,"""Minun vertaistani onnellista ei ole maki mailmassa!""",4.5,0.40499999999999997
6,hän huudahti.,1.0,0.09
6,"Ilo-mielin ja kaikista vaivoista vapautettuna hän nyt heti liikkeelle läksi ja juoksipa juoksemistansa, kunnes kotia ennätti äitinsä luoksi.",9.5,0.855
7,I.,0.5,0.18518518518518517
7,"Oli muinoin lapsukainen, jolle äiti joka ilta antoi maitoa kupillisen sekä nisu-leivän palasen, ja lapsi pihalle istuutui saaliinensa.",10.0,3.7037037037037033
7,"Mutta kun se syömään rupesi, tuli haltia-käärme kivi-aidan raosta madellen, pisti päänsä kuppihin ja alkoi myöskin syödä.",9.5,3.518518518518518
7,"Lapselle siitä oli iloa, ja kun tuo pikkarainen siellä istui, kuppi kädessä, eikä käärme kohta viereen tullut, hän sille huusi:",12.0,4.444444444444445
7,"""käärme!",1.0,0.37037037037037035
7,"joudu luokseni,",1.0,0.37037037037037035
7,Silloin haltia-käärme kiiruusti sinne saapui ja nautti mielihyvällä osansa.,4.5,1.6666666666666665
7,"Myöskin osoitti se kiitollisuutta, sillä sala-aartehistostaan se lapselle toi kaikellaisia kauniita kapineita, kiiltäviä kiviä, helmiä ja kultaisia leikki-kaluja.",10.5,3.888888888888889
7,Mutta käärme ainoastansa maitoa joi eikä leipään koskenutkaan.,4.0,1.4814814814814814
7,"Lapsi sentähden kerta otti pikku lusikkansa, naputti sillä hiljaa tuota kumppaniansa päähän ja sanoi: ""syö myöskin leipää, sinä lölleröinen!""",12.0,4.444444444444445
7,"Äiti, joka oli kyökissä, kuuli, että lapsi jonkun kanssa puhui, ja nähtyään, että se lusikallaan käärmettä tavoitteli, sieppasi hän halon, juoksi pihalle ja tappoi tuon kiltin elävän.",17.0,6.296296296296296
7,Siitä saakka lapsi muuttumaan rupesi.,2.5,0.9259259259259258
7,"Niin kau'an, kuin käärme oli sen ruoka-kumppanina, se yhä kasvoi ja voimistui, mutta nyt sen ihanista poskista puna katosi ja pienokainen laihtumistansa laihtui.",13.0,4.814814814814815
7,"Eikä aikaakaan, jopa rupesi öisin kuolon- varpunen uikuittamaan, kultarinta-kerttunen lehtiä ja pieniä oksia kokoeli, ja pian sen jälkehen lapsi parilla nukkui kuoleman unta.",13.0,4.814814814814815
7,II.,0.5,0.18518518518518517
7,Eräs orpolapsi kaupungin muurin ääressä istui kehräämässä ja näki silloin tarha-käärmeen tulevan rei'ästä mataen muurin alta.,8.0,2.962962962962963
7,"Vilppaasti hän viereensä levitti sinisen silkkihuivinsa, jommoisiin nuot käärmehet ovat hyvin mieltyneet, ja joita kohden aina tulevat.",9.5,3.518518518518518
7,"Vaattehen huomattuansa käärme takaisin läksi, mutta palasi piankin, tuoden tullessansa pienen kulta- kruunun, laski sen visusti huivin päälle ja kiersi sitten tiehensä.",12.5,4.62962962962963
7,"Tyttö päähänsä pani kruunun, se kirkkaasti kimalteli ollen hienoista kulta-kuiduista tehtynä.",6.0,2.2222222222222223
7,"Hetkisen kuluttua käärme sinne toistamiseen palasi, mutta kosk'ei se enään kruunua nähnyt, suikersi se muurin juurelle ja huiski suruissansa päätään kiviä vasten niin kauan, kuin vain hiukankin vielä kesti voimia, kunnes viimein makasi siinä kuoliana.",19.5,7.222222222222221
7,"Jos tyttö olisi antanut kruunun olla paikallaan, käärme varmaankin olisi tuonne tuonut luolastaan aartehiansa vielä enemmän.",8.5,3.148148148148148
7,III.,0.5,0.18518518518518517
7,"Haltia-käärme huusi: ""huhuu, huhuu!""",4.0,1.4814814814814814
7,"Lapsi sanoi: ""tule ulos piilostas!""",4.0,1.4814814814814814
7,"Käärme tulikin ja lapsi siltä kysyi sisartansa: ""oletko missään Punasukkaa nähnyt?""",7.0,2.5925925925925926
7,"Käärme vastata tokasi: ""empä vainenkaan; mutta entähän sinä sitten?",6.0,2.2222222222222223
7,"huhuu, huhuu, huhuu!""",3.0,1.1111111111111112
8,Erään rikkaan miehen vaimo sairaana makasi.,3.0,0.6610169491525424
8,"Tämä kun tunsi loppunsa lähenevän, kutsui vuoteensa ääreen ainokaisen tyttärensä ja sanoi hänelle: ""lapsi rakkahimpani!",9.0,1.9830508474576272
8,"pysy hurskaana ja hyvänä, niin sinua armias Jumala aina on auttava, ja minä taivaasta tahdon puoleesi katsahtaa sekä olla tukenasi.""",11.5,2.5338983050847457
8,Sitten hän silmänsä ummisti ja nukkui kuoleman uneen.,4.0,0.8813559322033898
8,Tyttö joka päivä kävi äitinsä haudalla itkemässä sekä pysyi hurskaana ja kilttinä.,6.0,1.3220338983050848
8,"Talven tultua hauta valkoiseen lumi-vaippahan peittyi, ja kun keväällä aurinko taas oli siltä peittehen riisunut, otti mies itsellensä toisen vaimon.",11.0,2.423728813559322
8,"Tämä vaimo oli miehen kotiin mitassansa tuonut kaksi tytärtä, jotka kyllä olivat kaunihia ja kasvoiltaan valkeita, mutta ilkeitä ja musta-sydämmisiä.",11.0,2.423728813559322
8,Silloin tytär-puoli paralle alkoi kovat päivät.,3.0,0.6610169491525424
8,"""Sopiiko tuommoisen tyhmän tallukan olla meidän kanssamme tuvassa,"" nuot sanoivat, ""joka leipää tahtoo syödä, hän otsansa hiellä sitä itselleen ansaitkoon; ulos huonehesta, sinä kyökki-piika!""",16.5,3.635593220338983
8,"Tytöltä nyt riisuttiin hänen kauniit vaatteensa, hänen yllensä pantiin vanha harmaa nuttu ja jalkahan puu-kengät.",8.0,1.7627118644067796
8,Sitten pilkaten hänen veivät kyökkiin.,2.5,0.5508474576271186
8,"Siellä hän täytyi olla kovassa työssä, täytyipä nousta makuultaan jo ennen päivän koittamista, noutaa vettä, tehdä valkeaa, keittää ja pestä astiat.",12.5,2.754237288135593
8,"Päälle päätteeksi sisaret yhä ehtimiseen häntä kiusasivat jos jollakin tavoin, pilkkasivat häntä sekä heittivät häneltä pavut ja linssit takkaan, josta hänen sitten täytyi net taas noukkia tuhasta.",14.5,3.194915254237288
8,"Vaikka iltasin työstä kovin väsyneenä ei hän koskaan vuoteelle päässyt, vaan takalla oli tuhassa hänen makuu-sijansa.",8.5,1.8728813559322033
8,"Ja koska hän sentähden aina oli tomussa ja likainen, nimittivät häntä 'Tuhkapöpöksi'.",7.0,1.542372881355932
8,"Tapahtuipa kerta, että isä markkinoille lähteissään kysyi molemmilta tytär-puoliltansa, mitä tuliaisia tahtoisivat.",7.0,1.542372881355932
8,"""Koreita vaattehia,"" vastasi toinen, ""helmiä ja kalliita kiviä,"" taas toinen.",8.5,1.8728813559322033
8,"""Mutta sinä Tuhkapöpö, mitä sinä tahtoisit?""",4.5,0.9915254237288136
8,"- ""Ensimmäisen oksan, joka palatessanne rapsasee teidän hattuhunne; taittakaa, isä kulta, se minulle.""",9.5,2.0932203389830506
8,"Tämä sitten kumpaisellekkin tytär-puolelle osti koreat vaatteet, helmiä ja kalliita kiviä, ja kun hän paluu-matkallaan viidakon kautta ratsasti, sattui hänehen pähkinäpuun-oksa ja työnsi hänen päästänsä hatun.",14.5,3.194915254237288
8,Silloin hän oksan taittoi poikki ja otti sen mukaansa.,4.5,0.9915254237288136
8,"Kotia tultuansa hän tytär-puolilleen antoi mitä nuot olivat itsellensä toivoneet, sekä Tuhkapöpölle pähkinäpuun-oksan.",7.0,1.542372881355932
8,"Tuhkapöpö häntä kiitti, meni äitinsä haudalle, istutti sinne oksan ja itki siellä niin kovasti, että kyyneleet viljavasti valuen kastoivat maan.",11.5,2.5338983050847457
8,Mutta oksa juurtui ja kasvoi kauniiksi puuksi.,3.5,0.771186440677966
8,"Tuhkapöpö sitten joka päivä kolmasti kävi sen juurella itkemässä ja rukoilemassa, ja jok'ikinen kerta puuhun tuli valkoinen lintunen, joka sieltä nakkasi tytölle alas, mitä ikänänsä hän itselleen toivoi.",15.5,3.4152542372881354
8,"Kerta kuningas toimitti pidot, joitten oli määrä kestää kolme päivää, ja joihin kutsuttiin koko valtakunnan kaikki kauniit neitoset, jotta hän pojallensa valitsisi morsiamen.",13.0,2.864406779661017
8,"Molemmat sisar-puolet kuultuansa, että hekin pitoihin pääsisivät, tulivat aivan hyvillensä, huusivat Tuhkapöpöä ja sanoivat: ""kamppaa hiuksemme, harjaa kenkämme ja kiinnitä solkemme, me häihin menemme kuninkaan linnahan.""",17.0,3.7457627118644066
8,"Tuhkapöpö totteli, mutta itku-silmin, sillä hänkin olisi mielellään noihin tanssi-pitoihin mennyt, ja rukoili äiti-puoltansa laskemaan häntäkin sinne.",10.0,2.2033898305084745
8,"""Vai sinä Tuhkapöpö,"" tämä vastasi, ""vai sinäkin, tomu-töllö, lika-löllö, häihin tahdot, vaikk'ei sinulla vaatteitakaan ole!",12.0,2.6440677966101696
8,"vai tahdot tanssimaan, vaikka peräti olet kenkien puutteessa!""",5.0,1.1016949152542372
8,"Mutta koska tyttö, tuosta huolimata, rukoilemistansa yhä rukoili, tiuskasi hän viimein: ""tuonne olen papuja tuhkaan viskannut vadillisen, jos net sieltä saat noukituksi kahtena tuntina, pääset mukahan.""",17.0,3.7457627118644066
8,"Tyttö nyt taka-oven kautta puutarhaan meni ja huusi: ""te kyyhkyset, te varpuset, te ilman pienet lintuset!",10.0,2.2033898305084745
8,"tulkaatte nyt minua auttamaan, jotta saisin",3.0,0.6610169491525424
8,"kipposeeni hyvät kaikki,",1.5,0.3305084745762712
8,"Silloin kyökin-akkunasta lensi sisälle kaksi pientä valkoista kyyhkystä, sitten turturi-kyyhkysiä sekä viimein suhisten ja hyristen kaikellaisia pikku lintuja, mitä ilmassa lentelee, ja laskeusivat takalle tuhan ympäri.",14.5,3.194915254237288
8,"Ja kyyhkyset päätänsä nyykyttäen rupesivat nokkimaan pik, pik, pik, pik, ja sitten muutkin samaten pik, pik, pik, pik, sekä kokosivat kipposeen kaikki hyvät pavut.",16.0,3.5254237288135593
8,"Tuskin oli tunti kulunut, jopa linnut työnsä tehtyään kaikin taas lensivät tiehensä.",6.5,1.4322033898305084
8,"Sitten tyttö kipposen kantoi äiti-puolelleen sekä oli iloisena, koska nyt luuli häihin pääsevänsä.",7.0,1.542372881355932
8,"Mutta tuo sanoi: ""mitä vielä, Tuhkapöpö, sinä vain naurettavaksi joutuisit, eipä sinulla sopivia vaatteita ole etkä osaa tanssia.""",12.0,2.6440677966101696
8,"Kun tästä tyttö rupesi itkemään, lausui akka: ""jos yhtenä tuntina tuhasta saat noukituksi papuja kaksi vadillista, pääset sinne mukahan,"" kuitenkin ajatellen itseksensä: ""tuota ei hän suinkaan saa toimehen.""",18.5,4.076271186440678
8,"Sitten ämmä papuja kaasi tuhkaan kaksi vadillista, mutta tyttö perä-ovesta puutarhaan meni ja huusi: ""te kyyhkyset te varpuset, te ilman pienet lintuset!",13.0,2.864406779661017
8,"tulkaatte nyt minua auttamaan, jotta saisin",3.0,0.6610169491525424
8,"kipposeeni hyvät kaikki,",1.5,0.3305084745762712
8,"Silloin akkunasta lensi kyökkiin kaksi valkoista kyyhkystä ja sitten turturi-kyyhkysiä sekä viimein suhisten ja hyristen kaikellaisia pikku lintuja, mitä ilmassa lentelee, ja laskeusivat istumaan takalle tuhan ääreen.",14.5,3.194915254237288
